CNPJ_Fundo;Data_Referencia;Tipo;Emissor;CNPJ_Emissor;Valor
28.516.301/0001-91;30/06/2022;FII;BTG Pactual Credito Imobiliario - BTCR11;29787928000140;611590314
28.516.301/0001-91;30/09/2022;FII;Galapagos Recebiveis Imobiliarios - GCRI13;38293897000161;25936359
28.516.301/0001-91;30/09/2022;FII;SUNO RECEBÍVEIS IMOBILIÁRIOS - SNCI11;41076710000182;2003
28.516.301/0001-91;30/09/2022;FII;XP MALLS FDO INV IMOB FII - XPML11;28757546000100;2331280584
28.516.301/0001-91;30/09/2022;FII;BTG Pactual Credito Imobiliario - BTCR11;29787928000140;359280846
28.516.301/0001-91;30/09/2022;FII;Maua Capital Recebiveis - MCCI11;23648935000184;146145778
28.516.301/0001-91;30/09/2022;FII;Galapagos Recebiveis Imobiliarios -GCRI11;38293897000161;497385628
28.516.301/0001-91;30/09/2022;FII;Bluemacaw Crédito Imobiliário - BLMC11;38294221000192;67959125
28.516.325/0001-40;31/03/2022;FII;VINCI LOGÍSTICA FDO INV IMOB - FII - VILG11;24853044000122;48797028
28.516.325/0001-40;30/06/2022;FII;VINCI LOGÍSTICA FDO INV IMOB - FII - VILG11;24853044000122;467932143
28.516.650/0001-03;31/03/2022;FII;Fator Verita FII;11664201000100;200006648
28.516.650/0001-03;31/03/2022;FII;JS Real Estate Multigestão;13371132000171;9486187
28.516.650/0001-03;31/03/2022;FII;Autonomy Edificios Corporativos FII;35765826000126;184683576
28.516.650/0001-03;31/03/2022;FII;Navi Residencial FII;42432327000182;26844666
28.516.650/0001-03;31/03/2022;FII;Kinea Índice de Preços;24960430000113;2494345
28.516.650/0001-03;31/03/2022;FII;More Recebíveis Imobiliários FII;40102474000169;193974138
28.516.650/0001-03;31/03/2022;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;20955008
28.516.650/0001-03;31/03/2022;FII;Ourinvest JPP FII;26091656000150;308924604
28.516.650/0001-03;31/03/2022;FII;FII BTG Pactual Corp. Office Fund;8924783000101;40068813
28.516.650/0001-03;31/03/2022;FII;Kinea Renda Imobiliária;12005956000165;343000
28.516.650/0001-03;31/03/2022;FII;Ourinvest Logistica;13974819000100;21879573
28.516.650/0001-03;30/06/2022;FII;Fator Verita FII;11664201000100;6094896
28.516.650/0001-03;30/06/2022;FII;Ourinvest Logistica;13974819000100;20774245
28.516.650/0001-03;30/06/2022;FII;FII Kinea;12005956000165;328700
28.516.650/0001-03;30/06/2022;FII;FII BTG Pactual Corp. Office Fund;8924783000101;36744093
28.516.650/0001-03;30/06/2022;FII;JS Real Estate Multigestão;13371132000171;98404591
28.516.650/0001-03;30/06/2022;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;20659272
28.516.650/0001-03;30/06/2022;FII;Kinea Renda Imobiliária;16706958000132;597189916
28.516.650/0001-03;30/06/2022;FII;More Recebíveis Imobiliários FII;40102474000169;175371735
28.516.650/0001-03;30/06/2022;FII;Ourinvest JPP FII;26091656000150;579847004
28.516.650/0001-03;30/06/2022;FII;Autonomy Edificios Corporativos FII;35765826000126;174336008
28.516.650/0001-03;30/06/2022;FII;Navi Residencial FII;42432327000182;262021704
28.516.650/0001-03;30/06/2022;FII;Kinea Índice de Preços;24960430000113;2479155
28.548.288/0001-52;31/03/2022;FII;FII BRL1818 - TRX REAL ESTATE II FII;36368925000137;178682054
28.548.288/0001-52;31/03/2022;FII;FII BTLG;11839593000109;651192
28.548.288/0001-52;31/03/2022;FII;FII MAUA;23648935000184;1067888
28.548.288/0001-52;31/03/2022;FII;FII IRIDIUM;28830325000110;102546807
28.548.288/0001-52;31/03/2022;FII;FII BTLG;11839593000109;9928872
28.548.288/0001-52;31/03/2022;FII;FII VBI CRI;28729197000113;110941247
28.548.288/0001-52;31/03/2022;FII;FII CSHG LOG;11728688000147;10380615
28.548.288/0001-52;31/03/2022;FII;FII BRL1873 - VBI CONSUMO ESSENCIAL FII;34691520000100;957054298
28.548.288/0001-52;31/03/2022;FII;FII BRESCO;20748515000181;878164
28.548.288/0001-52;31/03/2022;FII;FII UBS (BR);28152272000126;104810244
28.548.288/0001-52;31/03/2022;FII;FII CSHG URB;29641226000153;105496358
28.548.288/0001-52;31/03/2022;FII;FII KINEA IP;24960430000113;126916346
28.548.288/0001-52;31/03/2022;FII;FII CAPI SEC;18979895000113;1117675
28.548.288/0001-52;31/03/2022;FII;FII BRL1818 - TRX REAL ESTATE II FII;36368925000137;13637038
28.548.288/0001-52;31/03/2022;FII;FII VBI LOG;30629603000118;8644671
28.548.288/0001-52;30/06/2022;FII;FII VBI LOG - LVBI11;30629603000118;8497961
28.548.288/0001-52;30/06/2022;FII;FII BRESCO - BRCO11;20748515000181;87188192
28.548.288/0001-52;30/06/2022;FII;FII XP LOG - XPLG11;26502794000156;8683209
28.548.288/0001-52;30/06/2022;FII;FII VBI CRI - CVBI11;28729197000113;1193602
28.548.288/0001-52;30/06/2022;FII;FII CAPI SEC - CPTS11;18979895000113;3470851056
28.548.288/0001-52;30/06/2022;FII;FII UBS (BR) - RECR11;28152272000126;1070900
28.548.288/0001-52;30/06/2022;FII;FII BRL1873 - VBI CONSUMO ESSENCIAL FII - EVBI11;34691520000100;1017558322
28.548.288/0001-52;30/06/2022;FII;FII TRX REAL ESTATE II - TRXB11;36368925000137;165401643
28.548.288/0001-52;30/06/2022;FII;FII CSHG LOG - HGLG11;11728688000147;106577044
28.548.288/0001-52;30/06/2022;FII;FII CSHG URB - HGRU11;29641226000153;105800266
28.548.288/0001-52;30/06/2022;FII;FII MAUA - MCCI11;23648935000184;10468512
28.548.288/0001-52;30/06/2022;FII;FII KINEA IP - KNIP11;24960430000113;114405414
28.548.288/0001-52;30/06/2022;FII;FII KINEA SC - KNSC11;35864448000138;101427648
28.548.288/0001-52;30/09/2022;FII;FII XP LOG - XPLG11;26502794000185;94334382
28.548.288/0001-52;30/09/2022;FII;FII BTLG - BTLG11;11839593000109;945437
28.548.288/0001-52;30/09/2022;FII;FII BRESCO - BRCO11;20748515000181;9720515
28.548.288/0001-52;30/09/2022;FII;FII CSHG URB - HGRU11;29641226000153;11113752
28.548.288/0001-52;30/09/2022;FII;FII CAPI SEC - CPTS11;18979895000113;348269566
28.548.288/0001-52;30/09/2022;FII;FII BRL1818 - TRX REAL ESTATE II FII - TRXB11;36368925000137;2218489317
28.548.288/0001-52;30/09/2022;FII;FII KINEA SC - KNSC11;35864448000138;11035552
28.548.288/0001-52;30/09/2022;FII;FII UBS (BR) - RECR11;28152272000126;1131171
28.548.288/0001-52;30/09/2022;FII;FII KINEA IP - KNIP11;24960430000113;13018102
28.548.288/0001-52;30/09/2022;FII;FII VBI CRI - CVBI11;28729197000113;112990032
28.548.288/0001-52;30/09/2022;FII;FII CSHG LOG - HGLG11;11728688000147;11334435
28.548.288/0001-52;30/09/2022;FII;FII BRL1873 - VBI CONSUMO ESSENCIAL FII - EVBI11;34691520000100;10392698
28.548.288/0001-52;30/09/2022;FII;FII MAUA - MCCI11;23648935000184;913125
28.729.197/0001-13;31/03/2022;FII;GAME11 - FII GUARD MU;41269052000145;13000000
28.729.197/0001-13;31/03/2022;FII;VBI RENDA PREFERENCIAL FII;41978140000116;3625210316
28.729.197/0001-13;31/03/2022;FII;VGHF11 - FII VALOR HE;36771692000119;617263428
28.729.197/0001-13;31/03/2022;FII;MCHF11 - FII MAUA FOF;36642139000186;1059916158
28.729.197/0001-13;31/03/2022;FII;HREC11 - FII HEDGEREC;35507262000121;12138386
28.729.197/0001-13;31/03/2022;FII;MCHY11 - FII MAUA HY;36655973000106;2812603145
28.729.197/0001-13;31/03/2022;FII;MCCI11 - FII MAUA;23648935000184;992
28.729.197/0001-13;30/06/2022;FII;VGHF11 - FII VALOR HE;36771692000119;349633872
28.729.197/0001-13;30/06/2022;FII;VGHF13- FII VALOR HE;36771692000119;234911268
28.729.197/0001-13;30/06/2022;FII;GAME11 - FII GUARD MU;41269052000145;1191912066
28.729.197/0001-13;30/06/2022;FII;VBI RENDA PREFERENCIAL FII;41978140000116;5774281309
28.729.197/0001-13;30/06/2022;FII;MCHF11 - FII MAUA FOF;36642139000186;79778176
28.729.197/0001-13;30/06/2022;FII;MCHY11 - FII MAUA HY;36655973000106;28087620
28.729.197/0001-13;30/06/2022;FII;HREC11 - FII HEDGEREC;35507262000121;120695601
28.729.197/0001-13;30/09/2022;FII;MCHF11 - FII MAUA FOF;36642139000186;733493417
28.729.197/0001-13;30/09/2022;FII;GAME11 - FII GUARD MU;41269052000145;1062434454
28.729.197/0001-13;30/09/2022;FII;VBI RENDA PREFERENCIAL FII;41978140000116;6416801598
28.729.197/0001-13;30/09/2022;FII;MCHY11 - FII MAUA HY;36655973000106;2640491622
28.729.197/0001-13;30/09/2022;FII;VALORA CRI INFRA FII;59281253000123;2014468662
28.729.197/0001-13;30/09/2022;FII;HREC11 - FII HEDGEREC;35507262000121;1175921786
28.737.771/0001-85;31/03/2022;FII;TISHMAN SPEYER RENDA CORPORATIVA FU;34847042000184;822000
28.737.771/0001-85;31/03/2022;FII;AF INVEST FUNDO DE INVESTIMENTO IMO;32065364000146;12248275
28.737.771/0001-85;31/03/2022;FII;FI IMOBILIARIO - FII CAMPUS FARIA L;11602654000101;232369552
28.737.771/0001-85;31/03/2022;FII;ALIANZA DIGITAL REALTY FII;38293862000122;5186111355
28.737.771/0001-85;31/03/2022;FII;MORE RECEBIVEIS IMOBILIARIOS FII -;40102474000169;41977586
28.737.771/0001-85;31/03/2022;FII;SIG CAPITAL REC PUL FII;40011324000140;2075000
28.737.771/0001-85;31/03/2022;FII;KINEA RENDIMENTOS IMOB.FII (ITAU);16706958000132;62346174
28.737.771/0001-85;30/06/2022;FII;MORE RECEBIVEIS IMOBILIARIOS FII;40102474000169;552043114
28.737.771/0001-85;30/06/2022;FII;ALIANZA DIGITAL REALTY FII;38293862000122;5072571302
28.737.771/0001-85;30/06/2022;FII;SIG CAPITAL REC PUL FII;40011324000140;2075000
28.737.771/0001-85;30/06/2022;FII;TISHMAN SPEYER RENDA CORPORATIVA FU;34847042000184;327600
28.737.771/0001-85;30/06/2022;FII;DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;42922127000108;5000000
28.737.771/0001-85;30/06/2022;FII;AF INVEST FUNDO DE INVESTIMENTO IMO;32065364000146;8829205
28.757.546/0001-00;31/03/2022;FII;FII RIO BRAVO RENDA VAREJO - FII;15576907000170;760803225
28.757.546/0001-00;31/03/2022;FII;IRB INTERNACIONAL FII;21500500000162;34016544804
28.757.546/0001-00;31/03/2022;FII;FUNDO INV IMOB VIA PARQUE SHOPPING;00332266000131;9113359724
28.757.546/0001-00;30/06/2022;FII;INTERNACIONAL GUARULHOS FII;21500500000162;30931029796
28.757.546/0001-00;30/06/2022;FII;FII RIO BRAVO RENDA VAREJO - FII;15576907000170;689851909
28.757.546/0001-00;30/06/2022;FII;FUNDO INV IMOB VIA PARQUE SHOPPING;00332266000131;8954974532
28.757.546/0001-00;30/09/2022;FII;FII RIO BRAVO RENDA VAREJO;15576907000170;369603732
28.757.546/0001-00;30/09/2022;FII;Shopping Internacional Guarulhos  - FII;21500500000162;31348992287
28.757.546/0001-00;30/09/2022;FII;FUNDO INV IMOB VIA PARQUE SHOPPING;00332266000131;9190999524
28.830.325/0001-10;31/03/2022;FII;CYRELA CREDITO FUNDO DE INVESTIMENTO IMOBILIARIO;36501233000115;4975000
28.830.325/0001-10;31/03/2022;FII;VERSALHES RECEBIVEIS IMOBILIARIOS - FII;36244015000142;2102007432
28.830.325/0001-10;31/03/2022;FII;RIO BRAVO CREDITO IMOBILIARIO HIGH YIELD FII;37899479000150;8525255795
28.830.325/0001-10;31/03/2022;FII;VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;36771692000119;48480531
28.830.325/0001-10;31/03/2022;FII;MIRANTE REALTY RECEBIVEIS IMOBILIARIOS FII;41251371000123;3044258444
28.830.325/0001-10;31/03/2022;FII;XP HOTEIS FUNDO DE INVESTIMENTO IMOBILIARIO FII;18308516000163;83209152
28.830.325/0001-10;31/03/2022;FII;MOGNO RENDA URBANA FIM;41320997000144;2188452349
28.830.325/0001-10;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX;36501128000186;2536061697
28.830.325/0001-10;31/03/2022;FII;CSHG RECEBIVEIS IMOBILIARIOS BC FII;11160521000122;6950506
28.830.325/0001-10;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII;15006286000190;161394352
28.830.325/0001-10;31/03/2022;FII;FDO INV IMOBILIÁRIO DE UNIDADES AUTÔNOMAS;32774914000104;71375195
28.830.325/0001-10;31/03/2022;FII;XP IDEAZARVOS FUNDO DE INVESTIMENTO IMOBILIARIO;37262531000162;1413605286
28.830.325/0001-10;31/03/2022;FII;DEVANT RECEBIVEIS IMOBILIARIOS FII;37087810000137;1660361934
28.830.325/0001-10;31/03/2022;FII;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIARIO;34508872000187;4045118755
28.830.325/0001-10;31/03/2022;FII;TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIARIO;30230870000118;6383431007
28.830.325/0001-10;31/03/2022;FII;HEDGE PALADIN DESIGN OFFICES FII;35688460000139;833992782
28.830.325/0001-10;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO OURINVEST LOGISTICA;13974819000100;359912214
28.830.325/0001-10;31/03/2022;FII;KINEA INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO;24960430000113;540865625
28.830.325/0001-10;31/03/2022;FII;QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO;32400264000129;143334555
28.830.325/0001-10;31/03/2022;FII;CSHG RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO FII;41922239000104;8240000
28.830.325/0001-10;31/03/2022;FII;FII BARIGUI RENDIMENTOS IMOBILIARIOS I FII;29267567000100;66852565
28.830.325/0001-10;31/03/2022;FII;XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO;30983020000190;3626208
28.830.325/0001-10;31/03/2022;FII;ESTOQUE RESIDENCIAL E COMERCIAL RIO DE JANEIRO FII;37266902000184;117468000
28.830.325/0001-10;31/03/2022;FII;HSI ATIVOS FINANCEIROS FUNDOS INVESTIMENTOS IMOLIARIOS;35360687000150;2942377275
28.830.325/0001-10;31/03/2022;FII;FII GUARDIAN MULTIESTRATEGIA IMOBILIARIA I;41269052000145;310615136
28.830.325/0001-10;31/03/2022;FII;DEVANT FUNDO DE FUNDOS IMOBILIARIOS;39863059000149;15180000
28.830.325/0001-10;31/03/2022;FII;BLUEMACAW OFFICE FUND II - FUNDO DE INVESTIMENTO IMOBILIARIO;34895894000147;1536234171
28.830.325/0001-10;31/03/2022;FII;RIO BRAVO RENDA RESIDENCIAL FUNDO DE INVESTIMENTO;36517660000191;2070877517
28.830.325/0001-10;31/03/2022;FII;HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIARIO;30248180000196;658664958
28.830.325/0001-10;31/03/2022;FII;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;08431747000106;95623602
28.830.325/0001-10;31/03/2022;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII;42273325000198;11897620
28.830.325/0001-10;31/03/2022;FII;XP CREDITO IMOBILIARIO FUNDO DE INVESTIMENTO IMOBILIARIO;28516301000191;706395024
28.830.325/0001-10;31/03/2022;FII;FII SUCCESPAR VAREJO;27538422000171;2973537767
28.830.325/0001-10;31/03/2022;FII;XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30654849000140;1723897585
28.830.325/0001-10;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;25032881000153;882796304
28.830.325/0001-10;31/03/2022;FII;FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIARIO;41251077000111;50343299
28.830.325/0001-10;30/06/2022;FII;Rio Bravo Renda Residencial FII;36517660000191;331407048
28.830.325/0001-10;30/06/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA;13974819000100;3417299
28.830.325/0001-10;30/06/2022;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII;42273325000198;11815510
28.830.325/0001-10;30/06/2022;FII;Fundo de Investimento Imobiliário de Unidades Autônomas;32774914000104;57688240
28.830.325/0001-10;30/06/2022;FII;KINEA ÍNDICES DE PREÇOS;24960430000113;5375719
28.830.325/0001-10;30/06/2022;FII;MOGNO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;41320997000144;22149749
28.830.325/0001-10;30/06/2022;FII;FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I;29267567000100;6574595
28.830.325/0001-10;30/06/2022;FII;FII DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS;39863059000149;14400000
28.830.325/0001-10;30/06/2022;FII;HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30248180000196;63328879
28.830.325/0001-10;30/06/2022;FII;XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30654849000140;14627098
28.830.325/0001-10;30/06/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO;27538422000171;29711561
28.830.325/0001-10;30/06/2022;FII;FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;41251077000111;4999694
28.830.325/0001-10;30/06/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL;25032881000153;8734274
28.830.325/0001-10;30/06/2022;FII;HSI ATIVOS FINANCEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;35360687000150;29219891
28.830.325/0001-10;30/06/2022;FII;CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;41922239000104;8240000
28.830.325/0001-10;30/06/2022;FII;HEDGE PALADIN DESIGN OFFICES FII;35688460000139;9101997
28.830.325/0001-10;30/06/2022;FII;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;34508872000187;36034796
28.830.325/0001-10;30/06/2022;FII;XP SELECTION FUNDO DE FII;30983020000190;368064
28.830.325/0001-10;30/06/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII;15006286000190;1528060
28.830.325/0001-10;30/06/2022;FII;FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I;41269052000145;29926574
28.830.325/0001-10;30/06/2022;FII;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18308516000163;7751858
28.830.325/0001-10;30/06/2022;FII;QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO;32400264000129;13800920
28.830.325/0001-10;30/06/2022;FII;CSHG RECEBÍVEIS IMOBILIÁRIOS FII;11160521000122;6851770
28.830.325/0001-10;30/06/2022;FII;SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO;38082796000141;23928394
28.830.325/0001-10;30/06/2022;FII;BLUEMACAW OFFICE FUND II FII;34895894000147;14648437
28.830.325/0001-10;30/06/2022;FII;CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;36501233000115;4886922
28.830.325/0001-10;30/06/2022;FII;XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;37262531000162;14127345
28.830.325/0001-10;30/06/2022;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH YIELD FII;37899479000150;83507894
28.830.325/0001-10;30/06/2022;FII;DEVANT RECEBÍVEIS IMOBILIÁRIOS FII;37087810000137;166639048
28.830.325/0001-10;30/06/2022;FII;MIRANTE REALTY RECEBÍVEIS IMOBILIÁRIOS FII;41251371000123;30570804
28.830.325/0001-10;30/06/2022;FII;ESTOQUE RESIDENCIAL E COMERCIAL RIO DE JANEIRO FII;37266902000184;117468000
28.830.325/0001-10;30/06/2022;FII;VERSALHES RECEBÍVEIS IMOBILIÁRIOS FII;36244015000142;19632638
28.830.325/0001-10;30/06/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX;36501128000186;11547208
28.830.325/0001-10;30/06/2022;FII;TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIÁRIO;30230870000118;62619099
28.830.325/0001-10;30/06/2022;FII;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;8431747000106;917826
28.830.325/0001-10;30/06/2022;FII;MANATÍ CAPITAL HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO;42888583000189;2500000
28.830.325/0001-10;30/09/2022;FII;FUNDO DE INVEST IMOB - OURINVEST LOGÍSTICA;13974819000100;3815037
28.830.325/0001-10;30/09/2022;FII;BARIGUI RENDIMENTOS I FII;29267567000100;6236101
28.830.325/0001-10;30/09/2022;FII;MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO;41320997000144;22000000
28.830.325/0001-10;30/09/2022;FII;RIO BRAVO RENDA RESIDENCIAL FII;36517660000191;29168698
28.830.325/0001-10;30/09/2022;FII;QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO;32400264000129;13080872
28.830.325/0001-10;30/09/2022;FII;FII Mirante Realty;41251371000123;3494476332
28.830.325/0001-10;30/09/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS;32774914000104;48285897
28.830.325/0001-10;30/09/2022;FII;VERSALHES RECEBÍVEIS IMOBILIÁRIOS FII;36244015000142;1963263774
28.830.325/0001-10;30/09/2022;FII;RIO BRAVO CRÉDITO IMOB HIGH YIELD FUNDO DE INV. IMOB. - FII;37899479000150;84283300
28.830.325/0001-10;30/09/2022;FII;HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO;35360687000150;261647617
28.830.325/0001-10;30/09/2022;FII;FII SUCCESPAR VAREJO;27538422000171;296340709
28.830.325/0001-10;30/09/2022;FII;FII HECTARE CE;30248180000196;5682030984
28.830.325/0001-10;30/09/2022;FII;XP HOTEIS - FII HIBRIDO GESTÃO ATIVA - HOTEL;18308516000163;7747490
28.830.325/0001-10;30/09/2022;FII;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30983020000190;3976128
28.830.325/0001-10;30/09/2022;FII;BLUEMACAW OFFICE FUND II FII;34895894000147;13002000
28.830.325/0001-10;30/09/2022;FII;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;08431747000106;1144368
28.830.325/0001-10;30/09/2022;FII;KILIMA VOLKANO RECEBIVEIS IMOBILIARIOS FII;42273325000198;115651732
28.830.325/0001-10;30/09/2022;FII;DEVANT RECEBÍVEIS IMOBILIÁRIOS FII;37087810000137;15039545248
28.830.325/0001-10;30/09/2022;FII;ESTOQUE RESIDENCIAL E COMERCIAL RIO DE JANEIRO FII;37266902000184;10898995889
28.830.325/0001-10;30/09/2022;FII;FII Fronteira Multi;41251077000111;4976345
28.830.325/0001-10;30/09/2022;FII;XP PROP. FUNDO DE INVESTIMENTO IMOBILIAR;30654849000140;133502445
28.830.325/0001-10;30/09/2022;FII;KINEA INDICES DE PREÇOS FII;24960430000113;10339625
28.830.325/0001-10;30/09/2022;FII;RIO BRAVO RENDA RESIDENCIAL FUNDO DE INVESTIMENTO;36517660000191;4533159222
28.830.325/0001-10;30/09/2022;FII;FII IDEA!ZARVOS;37262531000162;1510543139
28.830.325/0001-10;30/09/2022;FII;F.I.I. DEVANT  FUNDO DE FUNDO IMOB.;39863059000149;15258000
28.830.325/0001-10;30/09/2022;FII;FII TG ATIVO REAL;25032881000153;949814476
28.830.325/0001-10;30/09/2022;FII;TORDESILHAS EI FII;30230870000118;579012219
28.830.325/0001-10;30/09/2022;FII;MANATÍ CAPITAL HEDGE FUND FII;42888583000189;2550000
28.830.325/0001-10;30/09/2022;FII;CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;41922239000104;10300000
28.830.325/0001-10;30/09/2022;FII;RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO;17329029000114;28298172
28.830.325/0001-10;30/09/2022;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO;15006286000190;171535176
28.830.325/0001-10;30/09/2022;FII;FII GUARDIAN MULTIESTRATÉGIA;41269052000145;2851663272
28.830.325/0001-10;30/09/2022;FII;CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;36501233000115;403387689
28.830.325/0001-10;30/09/2022;FII;FII Hedge Paladin Design Offices;35688460000139;100634526
28.830.325/0001-10;30/09/2022;FII;CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INVEST IMOBILIÁRIO FII;11160521000122;680175218
28.830.325/0001-10;30/09/2022;FII;FII SERRA VERDE;38082796000141;214156275
28.830.325/0001-10;30/09/2022;FII;URCA PRIME RENDA FI IMOBILIÁRIO;34508872000187;1202146
29.216.463/0001-77;31/03/2022;FII;HEDGE BRASIL SHOPPING FII;08431747000106;87321062
29.216.463/0001-77;31/03/2022;FII;TELLUS PROPERTIES FII;26681370000125;23475369
29.216.463/0001-77;31/03/2022;FII;VINCI IMOVEIS URBANOS FUNDO DE INVE;36445587000190;3668091
29.216.463/0001-77;31/03/2022;FII;HSI ATIVOS FINANCEIROS FUNDOS INVES;35360687000150;1571625
29.216.463/0001-77;31/03/2022;FII;XP MALLS FII;28757546000100;29409463
29.216.463/0001-77;31/03/2022;FII;FII  BTG PACTUAL CREDITO IMOBILIAR;29787928000140;9310
29.216.463/0001-77;31/03/2022;FII;EQI RECEBIVEIS IMOBILIARIOS FI FII;41076380000125;4978500
